Price,Covered Area,Project Name,sqft Price,Carpet Area,Area Name,Society,furnished Type,Bathroom,Facing,Transaction Type,Type of Property,bedroom,isPrimeLocationProperty,Property,balconies,floor_ratio,Parking_Status,amenity_score,luxury_score
1.45,610.0,Unknown Project,23770.0,493.8095238095238,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Builder Floor Apartment,1,1,1,1.0,0.2,Unknown,1,2
0.85,450.0,Manish Rose,18889.0,350.0,Andheri West,0,Unfurnished,1.0,West,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
2.6,1540.0,Pramukh Heights,16883.0,1118.0555555555557,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,3,1,3,4.0,0.875,Unknown,5,4
0.62,375.0,Unknown Project,16533.0,269.0,Andheri West,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.21428571428571427,Unknown,1,2
6.0,2203.83,Unknown Project,27225.33044744831,1600.0,Andheri West,0,Semi-Furnished,4.0,North,Resale,Apartment,4,1,4,1.0,0.42857142857142855,Available,5,12
1.5,415.0,Unknown Project,36145.0,301.2941919191919,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.2,Unknown,0,0
2.25,994.0,Rustomjee Elements,22636.0,721.6540404040404,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.3125,Available,1,0
0.95,412.0,Unknown Project,23058.0,450.0,Andheri West,0,Semi-Furnished,2.0,North - East,New Property,Apartment,1,0,1,1.0,0.5555555555555556,Unknown,0,0
10.0,2479.3,Meghdoot Tower,40333.96523212197,1800.0,Lokhandwala Complex,1,Semi-Furnished,4.0,Unknown,Resale,Apartment,4,0,4,4.0,0.5454545454545454,Unknown,5,13
1.05,430.0,Unknown Project,24419.0,312.1843434343434,Seven Bungalows,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
1.65,750.0,Unknown Project,22000.0,650.0,Andheri West,0,Unfurnished,2.0,East,Resale,Apartment,1,0,1,1.0,0.8333333333333334,Available,0,0
3.75,1663.0,Unknown Project,22550.0,1230.0,Andheri West,0,Unfurnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.5128205128205128,Unknown,4,4
0.4,215.0,Unknown Project,18605.0,215.0,Andheri West,1,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.7142857142857143,Unknown,0,0
1.4,415.0,Unknown Project,33735.0,301.2941919191919,Veera Desai Road,0,Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.125,Unknown,0,0
1.28,1000.0,Sumukh Heights,12800.0,726.010101010101,Andheri West,1,Unfurnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.6666666666666666,Unknown,1,0
2.0,900.0,Unknown Project,22222.0,780.0,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.6666666666666666,Unknown,1,0
1.7,510.0,Unknown Project,33333.0,370.2651515151515,Andheri West,0,Semi-Furnished,2.0,North - East,Resale,Apartment,2,0,2,1.0,0.25,Available,0,0
3.5,1395.0,Unknown Project,25090.0,1012.7840909090909,Four Bungalows,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.4444444444444444,Available,4,0
1.0,311.0,Unknown Project,32154.0,225.78914141414143,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.7142857142857143,Unknown,0,0
1.4,600.0,Krishna Kaveri Apartment,23333.0,435.6060606060606,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.8333333333333334,Unknown,1,0
3.8,1700.0,Unknown Project,22353.0,1234.2171717171718,Andheri West,0,Furnished,3.0,East,Resale,Apartment,3,0,3,1.0,0.23076923076923078,Available,4,4
0.9,400.0,Unknown Project,22500.0,305.0,Amboli,1,Unfurnished,1.0,West,Resale,Apartment,1,0,1,1.0,0.0,Available,0,0
1.7,780.0,Prathmesh Park,21794.0,566.2878787878788,Andheri West,1,Unfurnished,2.0,West,Resale,Apartment,2,0,2,2.0,0.7777777777777778,Available,1,0
0.3,330.0,Unknown Project,9091.0,270.69308644111794,Veera Desai Road,0,Semi-Furnished,1.0,North - East,Resale,Residential House,1,0,1,1.0,1.0,Unknown,0,0
0.6,316.8,Unknown Project,18939.39393939394,230.0,Andheri West,1,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.2857142857142857,Unknown,0,0
1.05,426.68,Neelkamal Apartment,30000.0,350.0,Andheri West,1,Unfurnished,1.0,Unknown,Resale,Residential House,1,1,1,1.0,0.3333333333333333,Unknown,1,2
1.6,890.0,Indian Ocean CHS Ltd,17978.0,750.0,Andheri West,0,Semi-Furnished,2.0,South - East,Resale,Apartment,2,1,2,2.0,0.5625,Available,2,2
0.55,360.0,Ashtavinayak CHS,15278.0,261.3636363636364,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.8,Unknown,1,2
1.4,675.0,Balaji House,20741.0,550.0,Andheri West,1,Unfurnished,2.0,West,Resale,Apartment,2,1,2,2.0,0.5,Unknown,2,2
1.2,500.0,Unknown Project,24000.0,363.0050505050505,Four Bungalows,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.0,Unknown,1,2
1.3,550.0,Unknown Project,23636.0,399.30555555555554,Andheri West,0,Semi-Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.25,Unknown,1,2
1.0,400.0,Unknown Project,25000.0,290.4040404040404,Andheri West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.5,Unknown,1,2
1.7,640.0,Rosalia Apartments,26562.0,640.0,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.6666666666666666,Unknown,1,2
2.85,889.0,Vraj One,32058.0,645.4229797979798,Andheri West,0,Unfurnished,3.0,North,Resale,Apartment,3,1,3,3.0,0.8888888888888888,Unknown,5,2
1.85,850.0,Unknown Project,21764.0,625.0,Versova Marg,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.0,Available,1,2
4.35,1790.0,Adani Western Heights,27069.0,1140.0,Andheri West,1,Semi-Furnished,3.0,East,Resale,Apartment,3,1,3,2.0,0.5862068965517241,Available,6,4
1.7,680.0,Silver Arch,25000.0,580.0,Andheri West,1,Unfurnished,2.0,North - East,Resale,Apartment,1,1,1,2.0,0.4,Unknown,2,2
0.9,550.0,Unknown Project,16363.0,440.0,D.N. Nagar,1,Semi-Furnished,1.0,South - East,Resale,Apartment,1,1,1,1.0,0.5,Available,1,2
3.3,1053.7,Unknown Project,31318.212014804973,765.0,Lallu Bhai Park,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.9,Unknown,3,2
5.25,1550.0,Runwal Elegante,33870.0,1360.0,Lokhandwala Complex,1,Semi-Furnished,3.0,North - East,New Property,Apartment,3,1,3,3.0,0.9259259259259259,Available,6,9
3.8,1400.0,Unknown Project,27142.0,1100.0,Andheri West,1,Semi-Furnished,3.0,North - East,New Property,Apartment,3,1,3,2.0,0.6470588235294118,Available,6,2
1.5,688.7,Amboli,21780.16552925802,500.0,Andheri West,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.14285714285714285,Unknown,0,0
14.8,2750.0,Rustomjee Elita,53818.0,1996.5277777777778,Andheri West,0,Unfurnished,5.0,Unknown,Resale,Apartment,5,0,5,5.0,0.9375,Unknown,5,13
2.9,1100.0,Unknown Project,26364.0,902.3102881370598,Lokhandwala Complex,0,Semi-Furnished,2.0,Unknown,Resale,Residential House,2,0,2,1.0,0.5714285714285714,Unknown,2,0
2.2,775.0,Unknown Project,28387.0,562.6578282828283,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.3181818181818182,Unknown,1,0
2.99,1500.0,Unknown Project,19933.0,1150.0,Andheri West,0,Semi-Furnished,3.0,North,Resale,Apartment,3,1,3,4.0,0.7333333333333333,Available,6,4
1.45,600.0,Versova View,24167.0,500.0,Andheri West,0,Furnished,2.0,North - East,Resale,Apartment,1,0,1,1.0,0.7142857142857143,Unknown,0,0
0.5,400.0,Unknown Project,12500.0,290.4040404040404,Andheri West,0,Unfurnished,1.0,North - East,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
4.5,1640.0,Unknown Project,27439.0,1210.0,Andheri West,0,Unfurnished,3.0,North - West,Resale,Apartment,3,1,3,1.0,0.5128205128205128,Unknown,5,6
1.75,650.0,Unknown Project,26923.0,471.90656565656565,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.6363636363636364,Available,0,0
1.85,745.0,Evershine Park,24832.0,550.0,Andheri West,0,Furnished,2.0,South,Resale,Apartment,2,0,2,2.0,0.25,Available,1,0
1.9,650.0,Ballerina Apartment,29231.0,471.90656565656565,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Unknown,0,0
1.75,630.0,Galactica Apartment,27778.0,457.3863636363636,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.25,Unknown,0,0
2.6,1000.0,Mona Apartments,26000.0,740.0,Andheri West,0,Semi-Furnished,2.0,South,New Property,Apartment,2,0,2,1.0,0.2857142857142857,Unknown,2,0
0.65,1380.0,Sai Dwarka,4710.0,1001.8939393939394,Andheri West,0,Semi-Furnished,2.0,North - East,Resale,Apartment,3,0,3,3.0,1.0,Available,3,0
4.5,1250.0,Unknown Project,36000.0,907.5126262626262,Andheri West,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,3,1,3,1.0,0.42857142857142855,Unknown,5,2
4.75,1696.0,Adani Western Heights,28007.0,1096.0,Andheri West,1,Semi-Furnished,3.0,East,Resale,Apartment,3,1,3,2.0,0.4827586206896552,Available,6,4
0.8,515.0,Unknown Project,15534.0,465.0,Andheri West,1,Semi-Furnished,1.0,West,Resale,Apartment,1,1,1,1.0,0.0,Unknown,1,2
2.5,1250.0,Neminath Luxeria,20000.0,650.0,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,5.0,0.5454545454545454,Unknown,4,2
2.1,960.0,Sumeru CHS,21875.0,700.0,4 Bunglows,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,2,1,2,1.0,0.08333333333333333,Unknown,3,2
2.1,1090.0,Evershine Cosmic,19266.0,894.1074673358138,Veera Desai Road,0,Furnished,2.0,Unknown,Resale,Residential House,2,1,2,2.0,0.36,Unknown,4,2
10.0,2885.0,Unknown Project,34662.0,2094.5391414141413,Andheri West,0,Furnished,4.0,Unknown,Resale,Apartment,5,1,5,2.0,0.5217391304347826,Available,6,15
20.0,3046.15,Unknown Project,65656.64855637444,2400.0,Shri Swami Samarth Nagar,0,Unfurnished,4.0,Unknown,Resale,Villa,4,1,4,2.0,0.5128205128205128,Unknown,6,15
2.0,964.17,Unknown Project,20743.22992833214,700.0,Andheri West,0,Semi-Furnished,2.0,North,Resale,Apartment,2,1,2,1.0,0.25,Available,2,2
0.3,50.0,Suyash Apartment,60000.0,750.0,Andheri West,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.25,Unknown,2,2
3.1,1050.0,Raheja Classique,29524.0,762.310606060606,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.38095238095238093,Unknown,3,0
1.2,625.0,Pacific Towers,19200.0,453.7563131313131,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.0625,Unknown,0,0
1.85,520.0,Unknown Project,35577.0,377.52525252525254,Andheri West,1,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.9473684210526315,Unknown,0,0
1.85,1000.0,Campaz Landmark,18500.0,726.010101010101,Amboli,0,Unfurnished,2.0,East,New Property,Apartment,2,0,2,2.0,0.5714285714285714,Unknown,2,0
0.9,425.0,Unknown Project,21176.0,380.0,Andheri West,1,Semi-Furnished,2.0,North - East,Resale,Apartment,1,1,1,1.0,0.5,Available,1,2
2.95,1450.0,Lashkaria Green Height,20345.0,1052.7146464646464,Andheri West,0,Unfurnished,3.0,Unknown,Resale,Apartment,3,0,3,4.0,0.41379310344827586,Unknown,5,0
1.5,600.0,Unknown Project,25000.0,500.0,Millat Nagar,0,Furnished,2.0,West,New Property,Apartment,2,0,2,1.0,0.42857142857142855,Unknown,0,0
1.7,579.0,Unknown Project,29361.0,579.0,Andheri West,0,Unfurnished,2.0,North,Resale,Apartment,2,0,2,1.0,0.52,Unknown,0,0
0.18,420.0,Versova View,4286.0,400.0,Andheri West,0,Semi-Furnished,1.0,Unknown,Resale,Residential House,1,0,1,1.0,0.3076923076923077,Unknown,0,0
9.5,2200.0,Unknown Project,43182.0,1620.0,Andheri West,0,Furnished,4.0,Unknown,Resale,Apartment,4,0,4,1.0,0.2857142857142857,Unknown,4,10
1.75,905.0,Unknown Project,19337.0,665.0,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.25,Unknown,0,0
0.65,458.0,Unknown Project,14192.0,375.68919269706674,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Residential House,3,1,3,2.0,0.3333333333333333,Unknown,3,2
2.75,1500.0,Jawaharban CHS,18333.0,1100.0,Four Bungalows,0,Semi-Furnished,3.0,North,New Property,Apartment,3,1,3,4.0,0.42857142857142855,Unknown,6,4
2.6,1500.0,Pramukh Heights,17333.0,1000.0,Veera Desai Road,1,Furnished,3.0,East,Resale,Apartment,3,1,3,4.0,0.8333333333333334,Available,6,4
2.35,1000.0,Star Ship CHS,23500.0,820.0,Andheri West,1,Furnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.2857142857142857,Unknown,2,0
2.5,970.0,Dheeraj Gaurav Heights,25773.0,667.0,Andheri West,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.1,Unknown,2,0
2.0,750.0,Sai Krishna kunj,26667.0,544.5075757575758,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,1.0,Unknown,1,0
2.0,836.0,Oshiwara mhada,23923.0,606.9444444444445,Andheri West,0,Unfurnished,2.0,South -West,Resale,Apartment,2,0,2,3.0,0.8571428571428571,Unknown,2,0
2.19,845.0,Andheri Lokhandwala,25917.0,700.0,Andheri West,1,Unfurnished,2.0,South - East,Resale,Apartment,2,0,2,1.0,0.8571428571428571,Unknown,1,0
1.35,922.85,Millionaire Heritage,20000.0,670.0,Andheri West,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.7,Unknown,1,0
2.0,1347.09,Unknown Project,14846.817955741637,978.0,DN Nagar,1,Unfurnished,2.0,North - East,Resale,Apartment,2,1,2,1.0,0.5,Unknown,3,2
7.0,2200.0,Acme Akshay Girikunj,31818.0,1500.0,Andheri West,1,Furnished,4.0,Unknown,Resale,Residential House,3,1,3,3.0,0.42857142857142855,Available,6,10
1.2,666.66,Divyam Heights,18000.180001800018,484.0,Gilbert Hill JJC,1,Unfurnished,2.0,South - East,Resale,Apartment,1,1,1,3.0,0.5333333333333333,Available,2,2
0.7,335.0,Om Sai Ganga CHS,20896.0,269.0,Amboli,0,Unfurnished,1.0,North - West,Resale,Apartment,1,1,1,1.0,0.05555555555555555,Unknown,1,2
4.25,1550.0,Eleganzia Royale,27419.0,1125.3156565656566,DN Nagar,0,Unfurnished,3.0,Unknown,New Property,Apartment,3,1,3,3.0,0.625,Available,6,4
3.0,1250.0,Gundecha Symphony,24000.0,847.0,Veera Desai Road,0,Semi-Furnished,2.0,East,Resale,Apartment,3,1,3,3.0,1.0,Available,5,2
2.79,1172.0,Unknown Project,23805.0,850.8838383838383,Andheri West,0,Semi-Furnished,4.0,Unknown,Resale,Apartment,3,1,3,1.0,0.9,Unknown,5,3
1.8,675.0,Silver Arch,26666.0,675.0,Andheri West,1,Furnished,2.0,Unknown,Resale,Residential House,2,1,2,2.0,0.14285714285714285,Available,2,2
0.83,454.54,Amboli,18260.21912262947,330.0,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.14285714285714285,Unknown,1,2
2.15,881.53,Satyam CHS,24389.413859993423,640.0,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.75,Unknown,3,2
1.9,1002.74,Sagar City,30821.0,728.0,Andheri West,0,Furnished,2.0,West,Resale,Apartment,2,0,2,2.0,0.7333333333333333,Available,2,0
1.7,810.0,Sai Krishna kunj,20988.0,588.0681818181819,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.5128205128205128,Available,0,0
1.3,552.33,MDM Zion,23536.65381203266,401.0,4 Bunglows,0,Unfurnished,2.0,East,Resale,Apartment,1,0,1,1.0,0.6666666666666666,Unknown,0,0
1.15,585.39,Shreedham Splendour ,19645.02297613557,425.0,Andheri West,1,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.6428571428571429,Unknown,0,0
4.25,1400.0,Unknown Project,30357.0,1016.4141414141415,SV Patel Nagar,1,Semi-Furnished,3.0,East,Resale,Apartment,3,0,3,1.0,0.8181818181818182,Unknown,4,0
12.0,6800.0,JP Eminence,17647.0,3400.0,Andheri West,1,Furnished,5.0,South -West,Resale,Apartment,5,1,5,2.0,0.8181818181818182,Unknown,6,15
1.66,745.0,Evershine Park,22282.0,545.0,Andheri West,1,Furnished,2.0,North,Resale,Apartment,2,1,2,2.0,0.25,Unknown,2,2
1.3,385.0,Bhagya Apartment,33766.0,279.5138888888889,Amboli,0,Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.5714285714285714,Unknown,1,2
12.9,2900.0,Oberoi Springs,44483.0,2500.0,Andheri West,0,Furnished,4.0,West,New Property,Apartment,5,1,5,4.0,0.9142857142857143,Available,6,15
1.5,620.0,Richmond,24194.0,385.0,Andheri West,1,Furnished,1.0,South,Resale,Apartment,1,1,1,1.0,0.2,Unknown,1,2
7.25,3075.0,Ocean View,23577.0,2100.0,Andheri West,1,Semi-Furnished,4.0,East,Resale,Apartment,4,1,4,1.0,0.9090909090909091,Unknown,5,12
0.95,560.0,Shreedham Splendour ,16964.0,300.0,Andheri West,1,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5,Available,1,2
4.2,1108.0,Vardhman Grandeur,37906.0,1188.0,Andheri West,1,Unfurnished,4.0,East,Resale,Apartment,3,1,3,3.0,0.9285714285714286,Unknown,6,3
2.9,1100.0,7 Bungalow,26363.0,700.0,Seven Bungalows,1,Furnished,2.0,West,New Property,Apartment,2,1,2,2.0,0.7333333333333333,Available,4,2
2.95,777.0,Titanium Towers,37966.0,777.0,Andheri West,1,Semi-Furnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.47368421052631576,Available,3,2
4.9,1470.0,Brook Hill CHS LTD,33333.0,1250.0,Andheri West,0,Unfurnished,3.0,North,Resale,Apartment,3,1,3,1.0,0.45,Unknown,5,4
2.4,950.0,DLH Mamta,25263.0,711.0,Andheri West,1,Unfurnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.38461538461538464,Available,3,2
1.65,1000.0,Takshila Cooperative Housing Society,16500.0,800.0,Andheri West,1,Unfurnished,2.0,East,Resale,Apartment,2,1,2,1.0,1.0,Available,2,2
1.8,920.0,Pramukh Heights,19565.0,620.0,Veera Desai Road,1,Unfurnished,2.0,West,Resale,Apartment,2,1,2,4.0,0.3333333333333333,Available,2,2
4.55,1450.0,Unknown Project,31379.0,1100.0,Lokhandwala Complex,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.5714285714285714,Unknown,5,2
6.5,2250.0,Adani Western Heights,28888.0,1350.0,Andheri West,0,Unfurnished,4.0,North - East,Resale,Apartment,4,1,4,3.0,0.5517241379310345,Available,6,12
13.0,3250.0,Windsor Grande Residences,40000.0,3050.0,Andheri West,1,Semi-Furnished,5.0,North - East,Resale,Apartment,4,1,4,3.0,0.5625,Available,6,15
1.35,716.0,Aadhayay,18854.0,448.0,Andheri West,1,Unfurnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.3125,Available,1,2
2.2,1064.0,Platinum Life,20676.0,665.0,Andheri West,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.25,Available,3,2
3.75,1400.0,Juhu Abhishek Chs Ltd,26786.0,900.0,Andheri West,1,Furnished,2.0,South -West,Resale,Apartment,2,1,2,1.0,0.5,Unknown,3,2
1.6,680.0,Unknown Project,23529.0,560.0,Andheri West,1,Unfurnished,1.0,West,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
1.98,850.0,Unknown Project,23294.0,650.0,Veera Desai Road,1,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,1.0,0.3333333333333333,Unknown,1,2
3.6,1120.0,The Gateway,32143.0,1120.0,Andheri West,0,Semi-Furnished,3.0,East,Resale,Apartment,3,1,3,1.0,0.6875,Unknown,5,2
3.25,1438.0,Unknown Project,31130.0,1044.0,D.N. Nagar,1,Unfurnished,3.0,East,New Property,Apartment,3,1,3,1.0,0.625,Available,5,2
1.15,420.0,Unknown Project,27381.0,380.0,Andheri West,0,Furnished,2.0,North - East,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
1.3,330.0,Platinum Corporation,39394.0,239.58333333333334,Andheri West,0,Furnished,1.0,North,Resale,Apartment,1,0,1,1.0,0.4117647058823529,Unknown,0,0
0.9,350.0,Unknown Project,25714.0,300.0,Andheri West,1,Unfurnished,1.0,South,Resale,Apartment,1,0,1,1.0,0.2857142857142857,Available,0,0
1.65,560.0,RNA Springs,29464.0,406.5656565656566,Andheri West,1,Semi-Furnished,1.0,East,Resale,Apartment,1,0,1,2.0,1.0,Unknown,1,0
4.0,1800.0,Millennium Court,22222.0,1300.0,Andheri West,0,Semi-Furnished,3.0,East,Resale,Apartment,3,0,3,4.0,0.9130434782608695,Unknown,5,4
2.25,1100.0,Unknown Project,21551.0,741.0,D.N. Nagar,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.625,Available,3,2
1.3,50.0,Unknown Project,260000.0,50.0,SV Patel Nagar,0,Semi-Furnished,2.0,East,Resale,Residential House,2,0,2,2.0,1.0,Available,1,0
1.8,930.0,Unknown Project,19355.0,675.189393939394,Andheri West,0,Unfurnished,2.0,Unknown,Resale,Apartment,3,0,3,2.0,0.42857142857142855,Unknown,2,0
1.8,520.0,7 Bungalow,34615.0,480.0,Andheri West,1,Unfurnished,1.0,North - East,Resale,Apartment,2,0,2,2.0,0.25,Unknown,1,0
3.3,1600.0,Itus,20625.0,890.0,Andheri West,1,Semi-Furnished,3.0,North,Resale,Apartment,3,0,3,3.0,0.9411764705882353,Unknown,5,2
4.75,1550.0,Samarth Aangan,30645.0,1200.0,Andheri West,0,Furnished,3.0,West,Resale,Apartment,3,0,3,2.0,0.5,Available,5,4
2.0,950.0,Unknown Project,21053.0,750.0,4 Bunglows,1,Furnished,2.0,West,Resale,Residential House,2,0,2,1.0,0.45454545454545453,Available,1,0
1.7,900.0,Prathmesh Park,18889.0,670.0,Andheri West,1,Semi-Furnished,2.0,South,Resale,Apartment,2,0,2,2.0,0.8181818181818182,Unknown,1,0
1.65,1020.0,Unknown Project,16176.0,793.0,Andheri West,0,Unfurnished,2.0,East,New Property,Apartment,2,0,2,1.0,0.5714285714285714,Unknown,1,0
2.5,875.0,Unknown Project,28571.0,650.0,Seven Bungalows,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.2857142857142857,Available,2,2
1.3,370.0,Platinum Tower 7,35135.0,309.0,Andheri West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.875,Unknown,0,0
1.61,1100.0,Takshila Cooperative Housing Society,14636.0,750.0,Andheri West,1,Unfurnished,2.0,West,Resale,Apartment,2,1,2,1.0,1.0,Available,2,2
3.85,751.0,Kalpataru Yashodhan,51265.0,545.2335858585859,Andheri West,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.15384615384615385,Unknown,1,0
1.7,445.0,Breeze Apartment,38202.0,535.0,Andheri West,0,Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.42857142857142855,Unknown,0,0
2.65,1100.0,Unknown Project,24091.0,798.6111111111111,Andheri West,0,Unfurnished,3.0,North - East,Resale,Apartment,3,0,3,1.0,0.0,Available,4,0
5.0,1550.0,Richmond,32258.0,1125.3156565656566,Lokhandwala Complex,0,Semi-Furnished,5.0,East,Resale,Apartment,4,0,4,4.0,0.42857142857142855,Unknown,5,8
1.7,650.0,Unknown Project,26153.0,650.0,Andheri West,1,Semi-Furnished,2.0,West,New Property,Apartment,1,1,1,1.0,0.7142857142857143,Available,1,2
1.3,560.0,Jasmine Apartment,23214.0,470.0,Andheri West,1,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.6666666666666666,Unknown,1,2
3.0,1143.23,Savera Apartment,36144.0,830.0,Seven Bungalows,1,Semi-Furnished,2.0,West,Resale,Apartment,2,1,2,2.0,0.8333333333333334,Available,4,2
1.32,522.0,Dimple Eternia,25287.0,511.0,Andheri West,0,Semi-Furnished,2.0,East,New Property,Apartment,2,1,2,2.0,0.0,Unknown,2,2
3.0,1990.0,Unknown Project,15075.0,1444.760101010101,Andheri West,0,Unfurnished,4.0,North - East,Resale,Apartment,4,1,4,1.0,0.7647058823529411,Available,5,9
10.0,2000.0,Unknown Project,50000.0,1600.0,Andheri West,0,Unfurnished,3.0,East,Resale,Apartment,3,1,3,3.0,0.4,Unknown,6,12
2.4,1150.0,Pearl Residency,20870.0,834.9116161616162,Andheri West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,3.0,0.9285714285714286,Unknown,4,2
2.75,880.0,Marvel Apartment,31250.0,720.0,Andheri West,0,Unfurnished,2.0,North - East,Resale,Apartment,2,1,2,2.0,0.2857142857142857,Unknown,3,2
1.25,600.0,Unknown Project,20833.0,450.0,Andheri West,0,Furnished,1.0,East,New Property,Apartment,1,1,1,1.0,0.8333333333333334,Unknown,1,2
1.75,826.43,Unknown Project,21175.41715571797,600.0,Amboli,0,Semi-Furnished,2.0,West,Resale,Apartment,2,1,2,1.0,0.14285714285714285,Available,1,2
3.75,1500.0,Serenity Complex,25000.0,1089.0151515151515,Andheri West,0,Semi-Furnished,3.0,East,Resale,Apartment,3,0,3,3.0,0.5714285714285714,Available,5,2
1.85,720.0,Pramukh Heights,25694.0,522.7272727272727,Andheri West,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,4.0,0.1875,Unknown,1,0
0.29,575.0,Hill View CHS,5043.0,465.4761904761905,Andheri West,1,Furnished,1.0,East,New Property,Builder Floor Apartment,1,0,1,1.0,0.6666666666666666,Available,0,0
2.5,1221.75,Acme Akshay Girikunj,28184.0,887.0,Andheri West,1,Unfurnished,2.0,North,Resale,Apartment,2,0,2,2.0,0.14285714285714285,Available,3,0
2.01,480.0,Platinum Towers,41875.0,580.0,Andheri West,1,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,2.0,0.5555555555555556,Available,2,0
