bhk,price,which_floor,bathrooms,balcony,parking,location,buildup_area_sqft,is_ready_to_move,furnishing,age_category,latitude,longitude
2.0,0.68,Lower,2.0,0.0,1.0,Vasai West,885.0,1,Unknown,Mid Age,19.3919,72.8054
2.0,1.15,Lower,2.0,1.0,2.0,Thane West,1100.0,1,Semi Furnished,Mid Age,19.2596635,72.9690861
1.0,0.62,Lower,2.0,3.0,1.0,Mira Road East,560.0,1,Semi Furnished,New,19.286025,72.868886
2.0,1.74,Unknown,2.0,0.0,1.0,Malad West,900.0,1,Unknown,Relatively New,19.1852851,72.8358611
3.0,8.0,Middle,4.0,1.0,2.0,Lower Parel,2500.0,1,Fully Furnished,New,18.99568,72.8302756
2.0,2.2,Middle,2.0,0.0,1.0,Mulund West,985.0,1,Semi Furnished,Relatively New,19.1719717,72.9511956
4.0,11.5,Lower,5.0,4.0,3.0,Lower Parel,3000.0,1,Semi Furnished,Mid Age,18.99568,72.8302756
4.0,9.9,Higher,4.0,4.0,3.0,Dadar East,1850.0,1,Unknown,New,19.0162531,72.8522274
1.0,0.9,Unknown,2.0,0.0,1.0,Dahisar East,610.0,0,Unknown,Relatively New,19.2599822,72.8598732
1.0,0.91,Unknown,2.0,0.0,1.0,Borivali East,600.0,1,Unknown,Relatively New,19.2187187,72.8654856
3.0,3.0,Middle,2.0,0.0,2.0,Mulund West,1150.0,1,Semi Furnished,New,19.1719717,72.9511956
2.0,2.25,Middle,3.0,0.0,2.0,Andheri West,900.0,1,Semi Furnished,Mid Age,19.1172495,72.833968
3.0,1.78,Middle,1.0,0.0,2.0,Malad East,835.0,1,Semi Furnished,Mid Age,19.1860219,72.8563181
1.0,0.85,Middle,2.0,0.0,0.0,Vikhroli East,393.0,1,Unknown,New,19.1172592,72.9355194
2.0,3.85,Middle,3.0,0.0,1.0,Worli,1200.0,1,Fully Furnished,Mid Age,18.9988405,72.8170327
3.0,3.38,Unknown,3.0,0.0,1.0,Parel,1170.0,1,Unknown,Relatively New,18.9883872,72.8394086
2.0,1.88,Unknown,2.0,0.0,1.0,Dahisar East,900.0,1,Unknown,Relatively New,19.2599822,72.8598732
1.0,0.65,Higher,2.0,0.0,1.0,Mira Road East,640.0,1,Fully Furnished,Old,19.286025,72.868886
3.0,2.95,Middle,3.0,1.0,2.0,Malad West,1090.0,1,Fully Furnished,Mid Age,19.1852851,72.8358611
3.0,3.85,Higher,3.0,3.0,2.0,Kandivali East,1200.0,1,Semi Furnished,Mid Age,19.2051958,72.8626165
2.0,2.9,Middle,2.0,0.0,1.0,Lower Parel,750.0,1,Fully Furnished,Relatively New,18.99568,72.8302756
2.0,0.47,Middle,1.0,3.0,1.0,Nalasopara West,800.0,1,Semi Furnished,Mid Age,19.012455,72.835058
4.0,16.0,Higher,3.0,2.0,2.0,Worli,4530.0,1,Fully Furnished,Mid Age,18.9988405,72.8170327
3.0,2.35,Unknown,3.0,0.0,0.0,Andheri East,750.0,0,Unknown,Relatively New,19.1158835,72.854202
2.0,2.65,Lower,2.0,1.0,2.0,Powai,1300.0,1,Semi Furnished,New,19.1187195,72.9073476
3.0,4.0,Middle,3.0,0.0,1.0,Sewri,1600.0,1,Unfurnished,Relatively New,18.9987796,72.8544218
2.0,1.8,Higher,1.0,0.0,1.0,Kurla East,695.0,1,Fully Furnished,Relatively New,19.0628944,72.8825604
1.0,1.12,Middle,2.0,0.0,1.0,Kanjurmarg East,532.0,1,Semi Furnished,Relatively New,19.124102,72.9385562
3.0,10.26,Unknown,3.0,0.0,2.0,Bandra West,1400.0,1,Unknown,Relatively New,19.0583358,72.8302669
3.0,5.0,Unknown,3.0,0.0,1.0,Santacruz West,934.0,1,Unknown,Relatively New,19.0844004,72.8372899
4.0,7.29,Middle,4.0,0.0,1.0,Juhu,1443.0,1,Unfurnished,New,19.1070215,72.8275275
4.0,6.0,Middle,4.0,0.0,3.0,Bandra East,1800.0,1,Semi Furnished,Relatively New,19.0616565,72.8498111
2.0,0.58,Lower,2.0,0.0,0.0,Goregaon East,625.0,1,Unknown,Mid Age,19.1692623,72.8552548
2.0,2.3,Lower,2.0,0.0,1.0,Powai,1050.0,1,Unfurnished,Mid Age,19.1187195,72.9073476
3.0,4.8,Middle,3.0,0.0,2.0,Andheri West,1500.0,1,Semi Furnished,Mid Age,19.1172495,72.833968
1.0,1.7,Lower,1.0,1.0,1.0,Sion,511.0,1,Unfurnished,Mid Age,19.0465213,72.8632834
2.0,2.25,Higher,2.0,0.0,1.0,Goregaon West,1160.0,0,Unknown,Relatively New,19.1633281,72.8411995
3.0,4.5,Lower,3.0,0.0,2.0,Borivali East,1395.0,1,Semi Furnished,New,19.2187187,72.8654856
1.0,0.63,Unknown,2.0,0.0,1.0,Mira Road East,725.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,2.75,Middle,3.0,0.0,2.0,Goregaon West,1020.0,1,Fully Furnished,Relatively New,19.1633281,72.8411995
1.0,0.62,Unknown,2.0,0.0,1.0,Mira Road East,712.0,0,Unknown,Relatively New,19.286025,72.868886
2.0,1.55,Middle,2.0,0.0,1.0,Jogeshwari West,800.0,1,Unknown,Relatively New,19.136394,72.8373817
2.0,2.1,Middle,2.0,0.0,1.0,Borivali West,880.0,1,Unfurnished,New,19.2298129,72.8471376
3.0,3.11,Middle,3.0,3.0,3.0,Bhandup West,1345.0,1,Semi Furnished,Relatively New,19.1462636,72.9339461
3.0,2.35,Middle,3.0,0.0,1.0,Goregaon East,1020.0,1,Unknown,Old,19.1692623,72.8552548
1.0,0.66,Higher,2.0,3.0,1.0,Mira Road East,705.0,1,Semi Furnished,Mid Age,19.286025,72.868886
5.0,20.37,Middle,2.0,0.0,3.0,Andheri West,3778.0,1,Semi Furnished,Relatively New,19.1172495,72.833968
3.0,3.6,Higher,3.0,0.0,1.0,Kandivali East,1750.0,1,Semi Furnished,Mid Age,19.2051958,72.8626165
3.0,4.35,Middle,3.0,0.0,2.0,Andheri West,1775.0,1,Semi Furnished,Relatively New,19.1172495,72.833968
1.0,1.0,Lower,1.0,0.0,0.0,Borivali West,600.0,1,Unfurnished,Old,19.2298129,72.8471376
2.0,1.87,Lower,2.0,1.0,1.0,Borivali West,980.0,1,Fully Furnished,Mid Age,19.2298129,72.8471376
1.0,1.25,Unknown,2.0,0.0,1.0,Parel,375.0,0,Unknown,Relatively New,18.9883872,72.8394086
1.0,0.75,Middle,2.0,1.0,1.0,Mira Road East,650.0,1,Unfurnished,New,19.286025,72.868886
3.0,2.9,Higher,3.0,0.0,1.0,Santacruz East,1477.0,1,Unfurnished,New,19.0781806,72.8677752
1.0,0.6,Higher,2.0,2.0,1.0,Mira Road East,765.0,1,Semi Furnished,Relatively New,19.286025,72.868886
3.0,6.25,Middle,3.0,0.0,1.0,Andheri West,1750.0,1,Fully Furnished,Relatively New,19.1172495,72.833968
2.0,2.71,Unknown,2.0,0.0,1.0,Andheri West,900.0,1,Unknown,Relatively New,19.1172495,72.833968
5.0,8.57,Unknown,4.0,0.0,2.0,Jogeshwari,3050.0,1,Unknown,Mid Age,19.1348994,72.8488199
3.0,4.5,Middle,2.0,2.0,2.0,Borivali East,1073.0,1,Unfurnished,Relatively New,19.2187187,72.8654856
1.0,0.68,Lower,2.0,2.0,1.0,Mira Road East,700.0,1,Unfurnished,Relatively New,19.286025,72.868886
1.0,1.05,Lower,2.0,1.0,0.0,Dahisar West,650.0,1,Unknown,Relatively New,19.248875,72.852959
1.0,0.34,Lower,1.0,2.0,1.0,Naigaon East,605.0,1,Unfurnished,Relatively New,19.0137704,72.846317
2.0,2.35,Higher,2.0,0.0,1.0,Kandivali West,850.0,1,Unknown,Old,19.2055321,72.8399273
2.0,0.51,Unknown,2.0,2.0,0.0,Virar West,850.0,0,Unknown,Relatively New,19.455,72.811
3.0,3.5,Lower,3.0,0.0,1.0,Kandivali East,1564.0,1,Semi Furnished,Mid Age,19.2051958,72.8626165
2.0,2.14,Higher,2.0,0.0,1.0,Goregaon East,880.0,1,Unfurnished,Relatively New,19.1692623,72.8552548
1.0,0.32,Lower,1.0,2.0,1.0,Nalasopara West,590.0,1,Fully Furnished,Relatively New,19.012455,72.835058
2.0,2.4,Higher,2.0,0.0,1.0,Goregaon East,895.0,1,Semi Furnished,Relatively New,19.1692623,72.8552548
1.0,0.19,Middle,1.0,2.0,1.0,Palghar,630.0,1,Unfurnished,Relatively New,19.3183904,72.8991697
3.0,3.4,Higher,3.0,1.0,1.0,Andheri West,1500.0,1,Unknown,Old,19.1172495,72.833968
1.0,1.2,Middle,2.0,1.0,1.0,Mulund West,450.0,1,Unfurnished,New,19.1719717,72.9511956
2.0,3.75,Unknown,2.0,0.0,1.0,Vikhroli,900.0,1,Unknown,Relatively New,19.1114795,72.928021
2.0,1.75,Middle,1.0,0.0,1.0,Chembur,751.0,1,Semi Furnished,New,19.054818,72.8979713
3.0,2.58,Middle,2.0,1.0,1.0,Mulund West,1300.0,1,Semi Furnished,Relatively New,19.1719717,72.9511956
4.0,18.98,Unknown,4.0,0.0,2.0,Vile Parle West,2200.0,1,Unknown,Relatively New,19.103908,72.840301
1.0,0.98,Higher,2.0,0.0,1.0,Malad West,610.0,1,Semi Furnished,Mid Age,19.1852851,72.8358611
2.0,3.2,Unknown,2.0,0.0,1.0,Ghatkopar East,900.0,1,Unknown,Relatively New,19.0833438,72.9123246
4.0,5.85,Lower,4.0,1.0,2.0,Goregaon East,2500.0,1,Semi Furnished,Mid Age,19.1692623,72.8552548
1.0,0.8,Unknown,2.0,0.0,1.0,Vikhroli East,500.0,0,Unknown,Relatively New,19.1172592,72.9355194
4.0,10.0,Middle,3.0,0.0,3.0,Lower Parel,1890.0,1,Semi Furnished,Mid Age,18.99568,72.8302756
2.0,1.77,Middle,2.0,1.0,1.0,Malad West,900.0,1,Semi Furnished,Relatively New,19.1852851,72.8358611
1.0,0.27,Middle,2.0,3.0,1.0,Virar West,650.0,1,Semi Furnished,Relatively New,19.455,72.811
3.0,6.75,Middle,3.0,3.0,2.0,Bandra East,1800.0,1,Unknown,Relatively New,19.0616565,72.8498111
3.0,2.6,Higher,3.0,0.0,1.0,Borivali East,1650.0,1,Fully Furnished,Mid Age,19.2187187,72.8654856
3.0,6.0,Higher,4.0,0.0,3.0,Andheri West,2000.0,1,Unfurnished,Relatively New,19.1172495,72.833968
2.0,1.18,Middle,3.0,0.0,1.0,Mira Road East,972.0,1,Unfurnished,Relatively New,19.286025,72.868886
3.0,3.44,Middle,3.0,0.0,1.0,Powai,1123.0,1,Unfurnished,New,19.1187195,72.9073476
4.0,4.8,Lower,4.0,0.0,1.0,Chembur,1794.0,1,Semi Furnished,Relatively New,19.054818,72.8979713
4.0,5.57,Middle,5.0,2.0,2.0,Powai,2000.0,1,Semi Furnished,New,19.1187195,72.9073476
1.0,3.0,Middle,2.0,0.0,1.0,Juhu,844.0,1,Unfurnished,New,19.1070215,72.8275275
1.0,1.12,Unknown,2.0,0.0,1.0,Mulund East,600.0,1,Unknown,Relatively New,19.1704719,72.9610447
1.0,0.69,Unknown,2.0,0.0,1.0,Dahisar East,600.0,1,Unknown,Relatively New,19.2599822,72.8598732
3.0,3.65,Unknown,1.0,0.0,2.0,Borivali West,1250.0,0,Unknown,Relatively New,19.2298129,72.8471376
2.0,1.15,Higher,2.0,2.0,1.0,Mira Road East,1050.0,1,Semi Furnished,Relatively New,19.286025,72.868886
3.0,9.7,Unknown,3.0,0.0,2.0,Wadala,1400.0,1,Unknown,Relatively New,19.0210175,72.8568955
2.0,2.6,Unknown,2.0,0.0,1.0,Chandivali,900.0,1,Unknown,Relatively New,19.1091482,72.8945793
1.0,0.9,Unknown,2.0,0.0,1.0,Hariyali,600.0,1,Unknown,Relatively New,19.1136865,72.929775
2.0,3.5,Unknown,2.0,0.0,1.0,Vile Parle,900.0,1,Unknown,Relatively New,19.0999098,72.8440038
3.0,5.55,Higher,3.0,2.0,2.0,Lower Parel,1300.0,1,Fully Furnished,Old,18.99568,72.8302756
1.0,1.0,Higher,2.0,0.0,0.0,Malad East,800.0,1,Fully Furnished,Relatively New,19.1860219,72.8563181
1.0,0.62,Higher,2.0,3.0,1.0,Bhayandar East,645.0,1,Semi Furnished,Relatively New,19.3076,72.862
1.0,0.63,Middle,2.0,2.0,1.0,Mira Road East,685.0,1,Semi Furnished,Relatively New,19.286025,72.868886
4.0,5.25,Middle,4.0,1.0,2.0,Kandivali East,1758.0,1,Unfurnished,New,19.2051958,72.8626165
3.0,3.3,Higher,3.0,0.0,2.0,Andheri East,1670.0,1,Fully Furnished,Mid Age,19.1158835,72.854202
1.0,0.68,Middle,2.0,0.0,1.0,Mira Road East,320.0,1,Fully Furnished,Relatively New,19.286025,72.868886
1.0,0.68,Lower,2.0,2.0,1.0,Mira Road East,675.0,1,Semi Furnished,Relatively New,19.286025,72.868886
1.0,0.25,Middle,1.0,3.0,1.0,Nalasopara East,530.0,1,Semi Furnished,Mid Age,19.4219,72.8295
3.0,4.0,Higher,3.0,1.0,2.0,Byculla,1100.0,1,Semi Furnished,Relatively New,18.9766219,72.8327936
2.0,1.65,Unknown,2.0,0.0,2.0,Mulund West,825.0,0,Unknown,Relatively New,19.1719717,72.9511956
2.0,2.11,Lower,2.0,0.0,1.0,Kandivali West,826.0,1,Semi Furnished,Old,19.2055321,72.8399273
4.0,31.0,Higher,1.0,0.0,4.0,Santacruz West,4000.0,1,Fully Furnished,Relatively New,19.0844004,72.8372899
2.0,1.9,Higher,2.0,0.0,1.0,Ghatkopar East,652.0,1,Unknown,Relatively New,19.0833438,72.9123246
3.0,5.7,Middle,3.0,3.0,2.0,Bandra West,1800.0,1,Unknown,Old,19.0583358,72.8302669
3.0,3.95,Middle,2.0,2.0,2.0,Powai,1400.0,1,Semi Furnished,New,19.1187195,72.9073476
1.0,0.33,Middle,1.0,3.0,1.0,Naigaon East,610.0,1,Unfurnished,Mid Age,19.0137704,72.846317
4.0,16.5,Higher,4.0,1.0,2.0,Tardeo,2300.0,1,Unfurnished,Mid Age,18.9749183,72.8134203
1.0,1.31,Middle,2.0,0.0,1.0,Goregaon East,600.0,1,Fully Furnished,Mid Age,19.1692623,72.8552548
2.0,3.58,Unknown,2.0,0.0,1.0,Mulund West,900.0,1,Unknown,Relatively New,19.1719717,72.9511956
2.0,3.1,Higher,2.0,1.0,1.0,Khar West,1000.0,1,Semi Furnished,Mid Age,19.0698569,72.829799
2.0,1.02,Middle,2.0,3.0,2.0,Mira Road East,990.0,1,Unfurnished,Relatively New,19.286025,72.868886
1.0,0.33,Higher,2.0,2.0,1.0,Naigaon East,392.0,1,Unfurnished,Relatively New,19.0137704,72.846317
4.0,14.5,Lower,1.0,0.0,3.0,Bandra East,2900.0,1,Fully Furnished,Mid Age,19.0616565,72.8498111
2.0,2.26,Unknown,2.0,0.0,1.0,Malad West,900.0,1,Unknown,Relatively New,19.1852851,72.8358611
2.0,2.15,Unknown,2.0,0.0,1.0,Borivali East,900.0,1,Unknown,Relatively New,19.2187187,72.8654856
1.0,0.57,Unknown,2.0,2.0,1.0,Mira Road East,650.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,2.8,Middle,3.0,1.0,3.0,Goregaon West,1740.0,1,Unknown,Relatively New,19.1633281,72.8411995
1.0,1.2,Middle,2.0,0.0,1.0,Mulund East,650.0,1,Unknown,Mid Age,19.1704719,72.9610447
1.0,0.32,Middle,2.0,3.0,1.0,Virar West,650.0,1,Semi Furnished,Relatively New,19.455,72.811
4.0,3.99,Middle,4.0,4.0,2.0,Bhandup West,1750.0,1,Semi Furnished,Mid Age,19.1462636,72.9339461
1.0,0.61,Unknown,2.0,0.0,1.0,Mira Road East,711.0,0,Unknown,Relatively New,19.286025,72.868886
2.0,1.87,Middle,2.0,0.0,1.0,Wadala East,950.0,1,Semi Furnished,Mid Age,19.0210175,72.8568955
1.0,1.05,Higher,2.0,0.0,1.0,Dahisar East,650.0,1,Semi Furnished,Old,19.2599822,72.8598732
1.0,1.0,Higher,2.0,0.0,1.0,Malad East,700.0,1,Semi Furnished,New,19.1860219,72.8563181
2.0,2.65,Middle,2.0,1.0,1.0,Powai,1250.0,1,Semi Furnished,Relatively New,19.1187195,72.9073476
3.0,4.42,Higher,2.0,3.0,2.0,Powai,1550.0,1,Semi Furnished,Relatively New,19.1187195,72.9073476
2.0,1.8,Higher,2.0,1.0,1.0,Mulund West,693.0,1,Semi Furnished,Relatively New,19.1719717,72.9511956
1.0,1.15,Middle,1.0,0.0,0.0,Wadala East,575.0,1,Semi Furnished,Mid Age,19.0210175,72.8568955
6.0,13.5,Higher,2.0,0.0,4.0,Andheri West,2800.0,1,Semi Furnished,Relatively New,19.1172495,72.833968
1.0,1.65,Middle,2.0,1.0,1.0,Lower Parel,500.0,1,Unknown,Relatively New,18.99568,72.8302756
1.0,0.33,Higher,2.0,0.0,1.0,Nalasopara West,695.0,1,Semi Furnished,Mid Age,19.012455,72.835058
1.0,0.38,Lower,1.0,2.0,1.0,Nalasopara West,675.0,1,Semi Furnished,Mid Age,19.012455,72.835058
1.0,0.41,Middle,1.0,2.0,2.0,Virar West,610.0,1,Fully Furnished,New,19.455,72.811
2.0,1.9,Unknown,2.0,0.0,1.0,Marol,900.0,1,Unknown,Relatively New,19.1172198,72.882342
1.0,0.98,Middle,2.0,0.0,0.0,Ghatkopar West,520.0,1,Unfurnished,New,19.0897439,72.9048035
1.0,0.76,Middle,2.0,3.0,0.0,Mira Road East,700.0,1,Unfurnished,Mid Age,19.286025,72.868886
3.0,7.5,Higher,2.0,0.0,1.0,Dadar West,1225.0,1,Unfurnished,Mid Age,19.0238887,72.8382236
1.0,1.16,Middle,2.0,0.0,1.0,Bhandup East,720.0,1,Semi Furnished,Mid Age,19.1378308,72.9361964
1.0,0.4,Lower,2.0,1.0,1.0,Vasai East,685.0,1,Unfurnished,New,19.3981,72.84
5.0,6.52,Unknown,4.0,0.0,2.0,Goregaon East,3050.0,1,Unknown,Mid Age,19.1692623,72.8552548
3.0,2.75,Higher,3.0,0.0,1.0,Malad West,1200.0,1,Semi Furnished,Mid Age,19.1852851,72.8358611
1.0,0.26,Middle,3.0,0.0,1.0,Naigaon East,560.0,1,Unfurnished,Relatively New,19.0137704,72.846317
3.0,2.5,Higher,2.0,2.0,1.0,Dahisar West,1100.0,1,Unknown,Mid Age,19.248875,72.852959
3.0,2.9,Higher,3.0,1.0,1.0,Ghatkopar East,1190.0,1,Unfurnished,New,19.0833438,72.9123246
2.0,2.17,Unknown,2.0,0.0,1.0,Goregaon East,900.0,1,Unknown,Relatively New,19.1692623,72.8552548
2.0,1.4,Middle,2.0,0.0,0.0,Borivali East,850.0,1,Semi Furnished,Old,19.2187187,72.8654856
1.0,0.69,Unknown,2.0,2.0,1.0,Mira Road East,750.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,7.0,Higher,2.0,2.0,2.0,Andheri West,2000.0,1,Unfurnished,Old,19.1172495,72.833968
3.0,5.75,Higher,3.0,0.0,3.0,Matunga West,1470.0,1,Semi Furnished,Relatively New,19.0317259,72.8433917
3.0,10.5,Lower,3.0,2.0,2.0,Cumballa Hill,1800.0,1,Fully Furnished,Mid Age,18.968623,72.8068368
2.0,1.75,Higher,2.0,0.0,2.0,Kanjurmarg West,1150.0,1,Semi Furnished,Relatively New,19.1321171,72.9273332
1.0,1.6,Higher,1.0,0.0,1.0,Powai,580.0,1,Unfurnished,New,19.1187195,72.9073476
3.0,3.75,Higher,2.0,1.0,1.0,Powai,1550.0,1,Semi Furnished,Mid Age,19.1187195,72.9073476
2.0,0.47,Middle,1.0,2.0,1.0,Naigaon East,850.0,1,Unfurnished,Mid Age,19.0137704,72.846317
2.0,2.25,Middle,2.0,1.0,1.0,Powai,1100.0,1,Semi Furnished,Relatively New,19.1187195,72.9073476
3.0,4.3,Lower,2.0,1.0,1.0,Andheri West,1300.0,1,Unfurnished,Mid Age,19.1172495,72.833968
3.0,5.0,Middle,3.0,0.0,1.0,Mahim,1198.0,1,Fully Furnished,Mid Age,19.0427721,72.8407925
3.0,6.25,Middle,3.0,0.0,1.0,Andheri West,1610.0,1,Semi Furnished,Old,19.1172495,72.833968
3.0,2.75,Higher,2.0,4.0,1.0,Dahisar West,1000.0,1,Fully Furnished,Mid Age,19.248875,72.852959
1.0,1.05,Higher,2.0,0.0,0.0,Ghatkopar East,422.0,1,Unknown,Relatively New,19.0833438,72.9123246
2.0,0.4,Higher,2.0,3.0,0.0,Virar West,700.0,1,Unfurnished,Mid Age,19.455,72.811
2.0,2.8,Middle,2.0,0.0,2.0,Bandra East,1000.0,1,Semi Furnished,Relatively New,19.0616565,72.8498111
4.0,46.14,Unknown,4.0,0.0,2.0,Juhu,2200.0,1,Unknown,Relatively New,19.1070215,72.8275275
2.0,2.25,Higher,2.0,0.0,1.0,Andheri West,600.0,1,Unfurnished,Mid Age,19.1172495,72.833968
2.0,0.87,Lower,2.0,3.0,1.0,Mira Road East,750.0,1,Unfurnished,New,19.286025,72.868886
2.0,1.25,Higher,2.0,3.0,2.0,Mira Road East,990.0,1,Unfurnished,Relatively New,19.286025,72.868886
2.0,1.4,Middle,2.0,1.0,0.0,Kandivali West,650.0,1,Semi Furnished,Mid Age,19.2055321,72.8399273
1.0,1.0,Middle,2.0,1.0,1.0,Kandivali East,615.0,1,Unfurnished,Old,19.2051958,72.8626165
2.0,1.7,Lower,2.0,1.0,2.0,Thane West,900.0,1,Semi Furnished,New,19.2596635,72.9690861
1.0,0.7,Middle,2.0,1.0,1.0,Mira Road East,650.0,1,Semi Furnished,New,19.286025,72.868886
1.0,1.0,Higher,2.0,0.0,1.0,Powai,600.0,1,Unfurnished,Mid Age,19.1187195,72.9073476
2.0,3.1,Lower,2.0,0.0,1.0,Wadala East,1491.0,1,Semi Furnished,Relatively New,19.0210175,72.8568955
2.0,2.5,Lower,2.0,0.0,1.0,Andheri West,825.0,1,Unknown,Relatively New,19.1172495,72.833968
2.0,1.0,Unknown,2.0,3.0,2.0,Mira Road East,820.0,0,Unknown,Relatively New,19.286025,72.868886
2.0,2.35,Middle,1.0,3.0,2.0,Kurla West,1130.0,1,Semi Furnished,Mid Age,19.0686026,72.876583
2.0,1.42,Higher,2.0,1.0,1.0,Malad West,850.0,1,Semi Furnished,Relatively New,19.1852851,72.8358611
1.0,1.0,Higher,1.0,0.0,1.0,Malad West,587.0,1,Unfurnished,Relatively New,19.1852851,72.8358611
1.0,0.65,Unknown,2.0,2.0,1.0,Mira Road East,725.0,0,Unknown,Relatively New,19.286025,72.868886
4.0,8.0,Middle,4.0,1.0,4.0,Powai,2730.0,1,Unfurnished,New,19.1187195,72.9073476
3.0,5.5,Middle,3.0,0.0,1.0,Gamdevi,1150.0,1,Semi Furnished,Relatively New,19.1208835,72.8544262
2.0,1.4,Middle,2.0,2.0,2.0,Mira Road East,1150.0,1,Semi Furnished,New,19.286025,72.868886
4.0,6.5,Middle,4.0,0.0,2.0,Andheri West,2200.0,1,Unfurnished,Relatively New,19.1172495,72.833968
5.0,27.0,Higher,1.0,0.0,5.0,Cuffe Parade,3394.0,1,Semi Furnished,Mid Age,18.9129204,72.8201377
1.0,2.11,Unknown,2.0,0.0,1.0,Byculla,600.0,1,Unknown,Relatively New,18.9766219,72.8327936
2.0,0.82,Higher,2.0,3.0,2.0,Dahisar East,950.0,1,Unfurnished,Relatively New,19.2599822,72.8598732
2.0,3.47,Unknown,2.0,0.0,1.0,Andheri West,900.0,1,Unknown,Relatively New,19.1172495,72.833968
1.0,1.1,Higher,1.0,0.0,1.0,Kandivali East,560.0,1,Fully Furnished,Old,19.2051958,72.8626165
1.0,0.85,Higher,1.0,2.0,0.0,Kurla East,600.0,1,Unknown,Mid Age,19.0628944,72.8825604
3.0,3.5,Higher,1.0,0.0,2.0,Goregaon West,1335.0,1,Semi Furnished,Mid Age,19.1633281,72.8411995
2.0,1.7,Unknown,2.0,0.0,3.0,Mazgaon,511.0,0,Unknown,Relatively New,18.9697337,72.8406201
2.0,2.15,Higher,2.0,0.0,2.0,Mulund West,629.0,1,Unfurnished,Mid Age,19.1719717,72.9511956
3.0,3.39,Lower,3.0,1.0,2.0,Andheri West,1450.0,1,Unfurnished,Relatively New,19.1172495,72.833968
4.0,35.0,Higher,2.0,0.0,5.0,Bandra West,5400.0,1,Semi Furnished,Relatively New,19.0583358,72.8302669
1.0,0.34,Middle,2.0,2.0,1.0,Vasai East,690.0,1,Unknown,Relatively New,19.3981,72.84
2.0,1.95,Middle,2.0,0.0,1.0,Andheri East,1050.0,1,Unfurnished,Relatively New,19.1158835,72.854202
1.0,0.34,Unknown,3.0,0.0,1.0,Naigaon East,710.0,0,Unknown,Relatively New,19.0137704,72.846317
1.0,1.25,Higher,2.0,0.0,1.0,Jogeshwari West,630.0,1,Semi Furnished,Relatively New,19.136394,72.8373817
1.0,0.75,Higher,2.0,0.0,1.0,Kandivali West,540.0,1,Semi Furnished,Old,19.2055321,72.8399273
2.0,2.6,Lower,2.0,1.0,1.0,Powai,1000.0,1,Unfurnished,Relatively New,19.1187195,72.9073476
1.0,1.15,Higher,2.0,1.0,1.0,Kandivali East,600.0,1,Semi Furnished,Old,19.2051958,72.8626165
2.0,2.55,Lower,3.0,0.0,1.0,Malad West,1280.0,1,Unfurnished,Relatively New,19.1852851,72.8358611
4.0,12.99,Middle,5.0,0.0,2.0,Prabhadevi,2403.0,1,Unfurnished,New,19.0074717,72.8358965
1.0,0.83,Middle,2.0,0.0,1.0,Kurla East,606.0,1,Semi Furnished,Relatively New,19.0628944,72.8825604
4.0,12.01,Unknown,4.0,0.0,2.0,Powai,2200.0,1,Unknown,Relatively New,19.1187195,72.9073476
1.0,0.52,Higher,2.0,2.0,1.0,Mira Road East,600.0,1,Unfurnished,Relatively New,19.286025,72.868886
3.0,3.85,Higher,3.0,4.0,2.0,Kandivali East,1162.0,1,Semi Furnished,Mid Age,19.2051958,72.8626165
1.0,1.4,Middle,2.0,0.0,1.0,Santacruz East,600.0,1,Unfurnished,New,19.0781806,72.8677752
2.0,1.8,Lower,2.0,0.0,1.0,Chembur,900.0,1,Semi Furnished,Relatively New,19.054818,72.8979713
1.0,0.33,Lower,1.0,0.0,1.0,Virar West,560.0,1,Unknown,Relatively New,19.455,72.811
1.0,0.64,Middle,2.0,3.0,1.0,Mira Road East,690.0,1,Semi Furnished,Relatively New,19.286025,72.868886
4.0,0.38,Unknown,4.0,0.0,0.0,Asalpha,2000.0,0,Unknown,New,19.097,72.8945
3.0,5.5,Lower,3.0,0.0,1.0,Juhu,1500.0,1,Fully Furnished,Mid Age,19.1070215,72.8275275
1.0,1.05,Middle,2.0,0.0,1.0,Chembur,530.0,1,Unfurnished,Mid Age,19.054818,72.8979713
3.0,4.49,Higher,3.0,0.0,1.0,Andheri West,1375.0,1,Fully Furnished,Old,19.1172495,72.833968
5.0,21.0,Lower,3.0,4.0,4.0,Powai,4900.0,1,Fully Furnished,Mid Age,19.1187195,72.9073476
4.0,6.75,Middle,4.0,1.0,2.0,Goregaon East,2200.0,1,Fully Furnished,Mid Age,19.1692623,72.8552548
2.0,1.87,Middle,2.0,0.0,1.0,Kandivali East,1000.0,1,Fully Furnished,Old,19.2051958,72.8626165
3.0,3.25,Higher,2.0,0.0,1.0,Borivali West,1525.0,1,Fully Furnished,Old,19.2298129,72.8471376
2.0,1.3,Higher,2.0,2.0,1.0,Mira Road East,896.0,1,Unfurnished,New,19.286025,72.868886
2.0,1.58,Middle,2.0,0.0,1.0,Mulund East,850.0,1,Unknown,Old,19.1704719,72.9610447
1.0,0.52,Lower,2.0,0.0,1.0,Kandivali West,435.0,1,Unfurnished,Mid Age,19.2055321,72.8399273
3.0,8.4,Middle,3.0,1.0,2.0,Lower Parel,2600.0,1,Fully Furnished,New,18.99568,72.8302756
